climate,obstacle,orientation,heat_SP,cool_SP,load,cvrmse,model
1,3,-45,19,24,light_load [kWh/m2],0.0125813,xgb12
1,3,-45,19,24,primary [kWh/m2],0.0174741,xgb12
1,3,-45,19,26,heat_load [kWh/m2],3.78084e-05,xgb12
1,3,-45,19,26,cool_load [kWh/m2],0.0280439,xgb12
1,3,-45,19,26,light_load [kWh/m2],0.0114475,xgb12
1,3,-45,19,26,primary [kWh/m2],0.0178215,xgb12
1,3,-45,21,24,heat_load [kWh/m2],3.78084e-05,xgb12
1,3,-45,21,24,cool_load [kWh/m2],0.0227715,xgb12
1,3,-45,21,24,light_load [kWh/m2],0.0100459,xgb12
1,3,-45,21,24,primary [kWh/m2],0.0182188,xgb12
1,3,-45,21,26,heat_load [kWh/m2],3.78084e-05,xgb12
1,3,-45,21,26,cool_load [kWh/m2],0.02531,xgb12
1,3,-45,21,26,light_load [kWh/m2],0.0119431,xgb12
1,3,-45,21,26,primary [kWh/m2],0.0205376,xgb12
1,4,0,19,24,heat_load [kWh/m2],3.78084e-05,xgb12
1,4,0,19,24,cool_load [kWh/m2],0.0238837,xgb12
1,4,0,19,24,light_load [kWh/m2],0.0163217,xgb12
1,4,0,19,24,primary [kWh/m2],0.0144589,xgb12
1,4,0,19,26,heat_load [kWh/m2],3.78084e-05,xgb12
1,4,0,19,26,cool_load [kWh/m2],0.0284586,xgb12
1,4,0,19,26,light_load [kWh/m2],0.0173724,xgb12
1,4,0,19,26,primary [kWh/m2],0.0199549,xgb12
1,4,0,21,24,heat_load [kWh/m2],3.78084e-05,xgb12
1,4,0,21,24,cool_load [kWh/m2],0.0205434,xgb12
1,4,0,21,24,light_load [kWh/m2],0.0170547,xgb12
1,4,0,21,24,primary [kWh/m2],0.0154382,xgb12
1,4,0,21,26,heat_load [kWh/m2],3.78084e-05,xgb12
1,4,0,21,26,cool_load [kWh/m2],0.0276505,xgb12
1,4,0,21,26,light_load [kWh/m2],0.0152607,xgb12
1,4,0,21,26,primary [kWh/m2],0.0196685,xgb12
1,4,45,19,24,heat_load [kWh/m2],3.78084e-05,xgb12
1,4,45,19,24,cool_load [kWh/m2],0.0187865,xgb12
1,4,45,19,24,light_load [kWh/m2],0.0159468,xgb12
1,4,45,19,24,primary [kWh/m2],0.0126468,xgb12
1,4,45,19,26,heat_load [kWh/m2],3.78084e-05,xgb12
1,4,45,19,26,cool_load [kWh/m2],0.0265378,xgb12
1,4,45,19,26,light_load [kWh/m2],0.0170457,xgb12
1,4,45,19,26,primary [kWh/m2],0.0154265,xgb12
1,4,45,21,24,heat_load [kWh/m2],3.78084e-05,xgb12
1,4,45,21,24,cool_load [kWh/m2],0.0200061,xgb12
1,4,45,21,24,light_load [kWh/m2],0.0166088,xgb12
1,4,45,21,24,primary [kWh/m2],0.0132629,xgb12
1,4,45,21,26,heat_load [kWh/m2],3.78084e-05,xgb12
1,4,45,21,26,cool_load [kWh/m2],0.0255934,xgb12
1,4,45,21,26,light_load [kWh/m2],0.0170839,xgb12
1,4,45,21,26,primary [kWh/m2],0.0186944,xgb12
1,4,-45,19,24,heat_load [kWh/m2],3.78084e-05,xgb12
1,4,-45,19,24,cool_load [kWh/m2],0.028347,xgb12
1,4,-45,19,24,light_load [kWh/m2],0.0124685,xgb12
1,4,-45,19,24,primary [kWh/m2],0.0183026,xgb12
1,4,-45,19,26,heat_load [kWh/m2],3.78084e-05,xgb12
1,4,-45,19,26,cool_load [kWh/m2],0.0287876,xgb12
1,4,-45,19,26,light_load [kWh/m2],0.0120435,xgb12
1,4,-45,19,26,primary [kWh/m2],0.0211398,xgb12
1,4,-45,21,24,heat_load [kWh/m2],3.78084e-05,xgb12
1,4,-45,21,24,cool_load [kWh/m2],0.025,xgb12
1,4,-45,21,24,light_load [kWh/m2],0.0123016,xgb12
1,4,-45,21,24,primary [kWh/m2],0.0166847,xgb12
1,4,-45,21,26,heat_load [kWh/m2],3.78084e-05,xgb12
1,4,-45,21,26,cool_load [kWh/m2],0.0304367,xgb12
1,4,-45,21,26,light_load [kWh/m2],0.0121313,xgb12
1,4,-45,21,26,primary [kWh/m2],0.0221687,xgb12
2,0,0,19,24,heat_load [kWh/m2],0.109666,xgb12
2,0,0,19,24,cool_load [kWh/m2],0.0284362,xgb12
2,0,0,19,24,light_load [kWh/m2],0.0118097,xgb12
2,0,0,19,24,primary [kWh/m2],0.0223846,xgb12
2,0,0,19,26,heat_load [kWh/m2],0.150303,xgb12
2,0,0,19,26,cool_load [kWh/m2],0.0406778,xgb12
2,0,0,19,26,light_load [kWh/m2],0.0113886,xgb12
2,0,0,19,26,primary [kWh/m2],0.0213683,xgb12
2,0,0,21,24,heat_load [kWh/m2],0.0570072,xgb12
2,0,0,21,24,cool_load [kWh/m2],0.0362543,xgb12
2,0,0,21,24,light_load [kWh/m2],0.011269,xgb12
2,0,0,21,24,primary [kWh/m2],0.0182954,xgb12
2,0,0,21,26,heat_load [kWh/m2],0.0874584,xgb12
2,0,0,21,26,cool_load [kWh/m2],0.0419573,xgb12
2,0,0,21,26,light_load [kWh/m2],0.0111521,xgb12
2,0,0,21,26,primary [kWh/m2],0.0221503,xgb12
2,0,45,19,24,heat_load [kWh/m2],0.0659453,xgb12
2,0,45,19,24,cool_load [kWh/m2],0.0325933,xgb12
2,0,45,19,24,light_load [kWh/m2],0.0111067,xgb12
2,0,45,19,24,primary [kWh/m2],0.016436,xgb12
2,0,45,19,26,heat_load [kWh/m2],0.0778577,xgb12
2,0,45,19,26,cool_load [kWh/m2],0.0342462,xgb12
2,0,45,19,26,light_load [kWh/m2],0.011339,xgb12
2,0,45,19,26,primary [kWh/m2],0.0144523,xgb12
2,0,45,21,24,heat_load [kWh/m2],0.0387584,xgb12
2,0,45,21,24,cool_load [kWh/m2],0.031989,xgb12
2,0,45,21,24,light_load [kWh/m2],0.0123462,xgb12
2,0,45,21,24,primary [kWh/m2],0.0131975,xgb12
2,0,45,21,26,heat_load [kWh/m2],0.0558445,xgb12
2,0,45,21,26,cool_load [kWh/m2],0.0370827,xgb12
2,0,45,21,26,light_load [kWh/m2],0.0122771,xgb12
2,0,45,21,26,primary [kWh/m2],0.0109204,xgb12
2,0,-45,19,24,heat_load [kWh/m2],0.0734054,xgb12
2,0,-45,19,24,cool_load [kWh/m2],0.0336132,xgb12
2,0,-45,19,24,light_load [kWh/m2],0.00985593,xgb12
2,0,-45,19,24,primary [kWh/m2],0.0200729,xgb12
2,0,-45,19,26,heat_load [kWh/m2],0.0857849,xgb12
2,0,-45,19,26,cool_load [kWh/m2],0.0348445,xgb12
2,0,-45,19,26,light_load [kWh/m2],0.0103538,xgb12
2,0,-45,19,26,primary [kWh/m2],0.0196756,xgb12
2,0,-45,21,24,heat_load [kWh/m2],0.0373124,xgb12
2,0,-45,21,24,cool_load [kWh/m2],0.0315968,xgb12
2,0,-45,21,24,light_load [kWh/m2],0.0092493,xgb12
2,0,-45,21,24,primary [kWh/m2],0.0188886,xgb12
2,0,-45,21,26,heat_load [kWh/m2],0.0581869,xgb12
2,0,-45,21,26,cool_load [kWh/m2],0.0345311,xgb12
2,0,-45,21,26,light_load [kWh/m2],0.0102803,xgb12
2,0,-45,21,26,primary [kWh/m2],0.0172468,xgb12
2,1,0,19,24,heat_load [kWh/m2],0.118138,xgb12
2,1,0,19,24,cool_load [kWh/m2],0.0418531,xgb12
2,1,0,19,24,light_load [kWh/m2],0.0123666,xgb12
2,1,0,19,24,primary [kWh/m2],0.0228049,xgb12
2,1,0,19,26,heat_load [kWh/m2],0.144883,xgb12
2,1,0,19,26,cool_load [kWh/m2],0.0402371,xgb12
2,1,0,19,26,light_load [kWh/m2],0.0121236,xgb12
2,1,0,19,26,primary [kWh/m2],0.0246391,xgb12
2,1,0,21,24,heat_load [kWh/m2],0.0574852,xgb12
2,1,0,21,24,cool_load [kWh/m2],0.0447397,xgb12
2,1,0,21,24,light_load [kWh/m2],0.0132087,xgb12
2,1,0,21,24,primary [kWh/m2],0.0166477,xgb12
2,1,0,21,26,heat_load [kWh/m2],0.106518,xgb12
2,1,0,21,26,cool_load [kWh/m2],0.0359148,xgb12
2,1,0,21,26,light_load [kWh/m2],0.0125761,xgb12
2,1,0,21,26,primary [kWh/m2],0.020856,xgb12
2,1,45,19,24,heat_load [kWh/m2],0.0585286,xgb12
2,1,45,19,24,cool_load [kWh/m2],0.0284271,xgb12
2,1,45,19,24,light_load [kWh/m2],0.0146651,xgb12
2,1,45,19,24,primary [kWh/m2],0.0136118,xgb12
2,1,45,19,26,heat_load [kWh/m2],0.0696216,xgb12
2,1,45,19,26,cool_load [kWh/m2],0.0341891,xgb12
2,1,45,19,26,light_load [kWh/m2],0.0133215,xgb12
2,1,45,19,26,primary [kWh/m2],0.0127827,xgb12
2,1,45,21,24,heat_load [kWh/m2],0.041129,xgb12
2,1,45,21,24,cool_load [kWh/m2],0.0351918,xgb12
2,1,45,21,24,light_load [kWh/m2],0.01287,xgb12
2,1,45,21,24,primary [kWh/m2],0.0117482,xgb12
2,1,45,21,26,heat_load [kWh/m2],0.0639189,xgb12
2,1,45,21,26,cool_load [kWh/m2],0.0332606,xgb12
2,1,45,21,26,light_load [kWh/m2],0.0132534,xgb12
2,1,45,21,26,primary [kWh/m2],0.012198,xgb12
2,1,-45,19,24,heat_load [kWh/m2],0.0654575,xgb12
2,1,-45,19,24,cool_load [kWh/m2],0.0317008,xgb12
2,1,-45,19,24,light_load [kWh/m2],0.0110778,xgb12
2,1,-45,19,24,primary [kWh/m2],0.0228877,xgb12
2,1,-45,19,26,heat_load [kWh/m2],0.0966846,xgb12
2,1,-45,19,26,cool_load [kWh/m2],0.0317,xgb12
2,1,-45,19,26,light_load [kWh/m2],0.0110821,xgb12
2,1,-45,19,26,primary [kWh/m2],0.0216556,xgb12
2,1,-45,21,24,heat_load [kWh/m2],0.0367995,xgb12
2,1,-45,21,24,cool_load [kWh/m2],0.0320137,xgb12
2,1,-45,21,24,light_load [kWh/m2],0.010077,xgb12
2,1,-45,21,24,primary [kWh/m2],0.0173192,xgb12
2,1,-45,21,26,heat_load [kWh/m2],0.0577128,xgb12
2,1,-45,21,26,cool_load [kWh/m2],0.0435068,xgb12
2,1,-45,21,26,light_load [kWh/m2],0.0103476,xgb12
2,1,-45,21,26,primary [kWh/m2],0.0156224,xgb12
2,2,0,19,24,heat_load [kWh/m2],0.0691477,xgb12
2,2,0,19,24,cool_load [kWh/m2],0.0311482,xgb12
2,2,0,19,24,light_load [kWh/m2],0.0197961,xgb12
2,2,0,19,24,primary [kWh/m2],0.0161657,xgb12
2,2,0,19,26,heat_load [kWh/m2],0.0806315,xgb12
2,2,0,19,26,cool_load [kWh/m2],0.0358597,xgb12
2,2,0,19,26,light_load [kWh/m2],0.0193039,xgb12
2,2,0,19,26,primary [kWh/m2],0.0195023,xgb12
2,2,0,21,24,heat_load [kWh/m2],0.0490013,xgb12
2,2,0,21,24,cool_load [kWh/m2],0.0320796,xgb12
2,2,0,21,24,light_load [kWh/m2],0.0202535,xgb12
2,2,0,21,24,primary [kWh/m2],0.0142855,xgb12
2,2,0,21,26,heat_load [kWh/m2],0.0568743,xgb12
2,2,0,21,26,cool_load [kWh/m2],0.0368997,xgb12
2,2,0,21,26,light_load [kWh/m2],0.0182988,xgb12
2,2,0,21,26,primary [kWh/m2],0.0182837,xgb12
2,2,45,19,24,heat_load [kWh/m2],0.0241825,xgb12
2,2,45,19,24,cool_load [kWh/m2],0.0241566,xgb12
2,2,45,19,24,light_load [kWh/m2],0.0175277,xgb12
2,2,45,19,24,primary [kWh/m2],0.0112137,xgb12
2,2,45,19,26,heat_load [kWh/m2],0.0225895,xgb12
2,2,45,19,26,cool_load [kWh/m2],0.0320595,xgb12
2,2,45,19,26,light_load [kWh/m2],0.0167546,xgb12
2,2,45,19,26,primary [kWh/m2],0.0115552,xgb12
2,2,45,21,24,heat_load [kWh/m2],0.0154821,xgb12
2,2,45,21,24,cool_load [kWh/m2],0.0281802,xgb12
2,2,45,21,24,light_load [kWh/m2],0.0168186,xgb12
2,2,45,21,24,primary [kWh/m2],0.00863872,xgb12
2,2,45,21,26,heat_load [kWh/m2],0.0188213,xgb12
2,2,45,21,26,cool_load [kWh/m2],0.0324149,xgb12
2,2,45,21,26,light_load [kWh/m2],0.0175107,xgb12
2,2,45,21,26,primary [kWh/m2],0.00920137,xgb12
2,2,-45,19,24,heat_load [kWh/m2],0.0539912,xgb12
2,2,-45,19,24,cool_load [kWh/m2],0.0323503,xgb12
2,2,-45,19,24,light_load [kWh/m2],0.0126733,xgb12
2,2,-45,19,24,primary [kWh/m2],0.0150658,xgb12
2,2,-45,19,26,heat_load [kWh/m2],0.0516335,xgb12
2,2,-45,19,26,cool_load [kWh/m2],0.0331464,xgb12
2,2,-45,19,26,light_load [kWh/m2],0.0116097,xgb12
2,2,-45,19,26,primary [kWh/m2],0.0176789,xgb12
2,2,-45,21,24,heat_load [kWh/m2],0.0277071,xgb12
2,2,-45,21,24,cool_load [kWh/m2],0.0343699,xgb12
2,2,-45,21,24,light_load [kWh/m2],0.0119053,xgb12
2,2,-45,21,24,primary [kWh/m2],0.0161076,xgb12
2,2,-45,21,26,heat_load [kWh/m2],0.038515,xgb12
2,2,-45,21,26,cool_load [kWh/m2],0.0426671,xgb12
2,2,-45,21,26,light_load [kWh/m2],0.0120168,xgb12
2,2,-45,21,26,primary [kWh/m2],0.015794,xgb12
2,3,0,19,24,heat_load [kWh/m2],0.112483,xgb12
2,3,0,19,24,cool_load [kWh/m2],0.0384142,xgb12
2,3,0,19,24,light_load [kWh/m2],0.0114287,xgb12
2,3,0,19,24,primary [kWh/m2],0.0225393,xgb12
2,3,0,19,26,heat_load [kWh/m2],0.136841,xgb12
2,3,0,19,26,cool_load [kWh/m2],0.0386491,xgb12
2,3,0,19,26,light_load [kWh/m2],0.0111928,xgb12
2,3,0,19,26,primary [kWh/m2],0.0221998,xgb12
2,3,0,21,24,heat_load [kWh/m2],0.0544754,xgb12
2,3,0,21,24,cool_load [kWh/m2],0.0366478,xgb12
2,3,0,21,24,light_load [kWh/m2],0.0111531,xgb12
2,3,0,21,24,primary [kWh/m2],0.0184069,xgb12
2,3,0,21,26,heat_load [kWh/m2],0.103977,xgb12
2,3,0,21,26,cool_load [kWh/m2],0.0443715,xgb12
2,3,0,21,26,light_load [kWh/m2],0.0118961,xgb12
2,3,0,21,26,primary [kWh/m2],0.0243698,xgb12
2,3,45,19,24,heat_load [kWh/m2],0.067114,xgb12
2,3,45,19,24,cool_load [kWh/m2],0.0308801,xgb12
2,3,45,19,24,light_load [kWh/m2],0.0128935,xgb12
2,3,45,19,24,primary [kWh/m2],0.0148563,xgb12
2,3,45,19,26,heat_load [kWh/m2],0.07805,xgb12
2,3,45,19,26,cool_load [kWh/m2],0.0316038,xgb12
2,3,45,19,26,light_load [kWh/m2],0.0124174,xgb12
2,3,45,19,26,primary [kWh/m2],0.0148482,xgb12
2,3,45,21,24,heat_load [kWh/m2],0.0377754,xgb12
2,3,45,21,24,cool_load [kWh/m2],0.0344957,xgb12
2,3,45,21,24,light_load [kWh/m2],0.0130198,xgb12
2,3,45,21,24,primary [kWh/m2],0.0123197,xgb12
2,3,45,21,26,heat_load [kWh/m2],0.0602413,xgb12
2,3,45,21,26,cool_load [kWh/m2],0.035861,xgb12
2,3,45,21,26,light_load [kWh/m2],0.0125546,xgb12
2,3,45,21,26,primary [kWh/m2],0.0135205,xgb12
2,3,-45,19,24,heat_load [kWh/m2],0.0769613,xgb12
2,3,-45,19,24,cool_load [kWh/m2],0.0371249,xgb12
2,3,-45,19,24,light_load [kWh/m2],0.0108065,xgb12
2,3,-45,19,24,primary [kWh/m2],0.0230916,xgb12
2,3,-45,19,26,heat_load [kWh/m2],0.0920802,xgb12
2,3,-45,19,26,cool_load [kWh/m2],0.038402,xgb12
2,3,-45,19,26,light_load [kWh/m2],0.0125446,xgb12
2,3,-45,19,26,primary [kWh/m2],0.0207891,xgb12
2,3,-45,21,24,heat_load [kWh/m2],0.0403816,xgb12
2,3,-45,21,24,cool_load [kWh/m2],0.0326944,xgb12
2,3,-45,21,24,light_load [kWh/m2],0.00937653,xgb12
2,3,-45,21,24,primary [kWh/m2],0.0186162,xgb12
2,3,-45,21,26,heat_load [kWh/m2],0.062419,xgb12
2,3,-45,21,26,cool_load [kWh/m2],0.0354686,xgb12
2,3,-45,21,26,light_load [kWh/m2],0.0106125,xgb12
2,3,-45,21,26,primary [kWh/m2],0.0152528,xgb12
2,4,0,19,24,heat_load [kWh/m2],0.110697,xgb12
2,4,0,19,24,cool_load [kWh/m2],0.03705,xgb12
2,4,0,19,24,light_load [kWh/m2],0.0123303,xgb12
2,4,0,19,24,primary [kWh/m2],0.0235414,xgb12
2,4,0,19,26,heat_load [kWh/m2],0.152485,xgb12
2,4,0,19,26,cool_load [kWh/m2],0.0418286,xgb12
2,4,0,19,26,light_load [kWh/m2],0.0107635,xgb12
2,4,0,19,26,primary [kWh/m2],0.0204008,xgb12
2,4,0,21,24,heat_load [kWh/m2],0.0590594,xgb12
2,4,0,21,24,cool_load [kWh/m2],0.0402003,xgb12
2,4,0,21,24,light_load [kWh/m2],0.0116115,xgb12
2,4,0,21,24,primary [kWh/m2],0.0188451,xgb12
2,4,0,21,26,heat_load [kWh/m2],0.11271,xgb12
2,4,0,21,26,cool_load [kWh/m2],0.0402807,xgb12
2,4,0,21,26,light_load [kWh/m2],0.0111145,xgb12
2,4,0,21,26,primary [kWh/m2],0.0183058,xgb12
2,4,45,19,24,heat_load [kWh/m2],0.0592221,xgb12
2,4,45,19,24,cool_load [kWh/m2],0.0316381,xgb12
2,4,45,19,24,light_load [kWh/m2],0.0126842,xgb12
2,4,45,19,24,primary [kWh/m2],0.0168937,xgb12
2,4,45,19,26,heat_load [kWh/m2],0.0707807,xgb12
2,4,45,19,26,cool_load [kWh/m2],0.03708,xgb12
2,4,45,19,26,light_load [kWh/m2],0.0131275,xgb12
2,4,45,19,26,primary [kWh/m2],0.0147022,xgb12
2,4,45,21,24,heat_load [kWh/m2],0.0398204,xgb12
2,4,45,21,24,cool_load [kWh/m2],0.0329999,xgb12
2,4,45,21,24,light_load [kWh/m2],0.0134588,xgb12
2,4,45,21,24,primary [kWh/m2],0.0116712,xgb12
2,4,45,21,26,heat_load [kWh/m2],0.0475934,xgb12
2,4,45,21,26,cool_load [kWh/m2],0.0377605,xgb12
2,4,45,21,26,light_load [kWh/m2],0.010987,xgb12
2,4,45,21,26,primary [kWh/m2],0.0129521,xgb12
2,4,-45,19,24,heat_load [kWh/m2],0.0745608,xgb12
2,4,-45,19,24,cool_load [kWh/m2],0.0318708,xgb12
2,4,-45,19,24,light_load [kWh/m2],0.0115137,xgb12
2,4,-45,19,24,primary [kWh/m2],0.0194486,xgb12
2,4,-45,19,26,heat_load [kWh/m2],0.0865806,xgb12
2,4,-45,19,26,cool_load [kWh/m2],0.037368,xgb12
2,4,-45,19,26,light_load [kWh/m2],0.0107117,xgb12
2,4,-45,19,26,primary [kWh/m2],0.0222762,xgb12
2,4,-45,21,24,heat_load [kWh/m2],0.0398913,xgb12
2,4,-45,21,24,cool_load [kWh/m2],0.032381,xgb12
2,4,-45,21,24,light_load [kWh/m2],0.0117083,xgb12
2,4,-45,21,24,primary [kWh/m2],0.0205787,xgb12
2,4,-45,21,26,heat_load [kWh/m2],0.0652174,xgb12
2,4,-45,21,26,cool_load [kWh/m2],0.0325543,xgb12
2,4,-45,21,26,light_load [kWh/m2],0.0106318,xgb12
2,4,-45,21,26,primary [kWh/m2],0.0151987,xgb12
3,0,0,19,24,heat_load [kWh/m2],0.161617,xgb12
3,0,0,19,24,cool_load [kWh/m2],0.0677565,xgb12
3,0,0,19,24,light_load [kWh/m2],0.0123185,xgb12
3,0,0,19,24,primary [kWh/m2],0.0303519,xgb12
3,0,0,19,26,heat_load [kWh/m2],0.161383,xgb12
3,0,0,19,26,cool_load [kWh/m2],0.0825024,xgb12
3,0,0,19,26,light_load [kWh/m2],0.0120994,xgb12
3,0,0,19,26,primary [kWh/m2],0.0361577,xgb12
3,0,0,21,24,heat_load [kWh/m2],0.0840489,xgb12
3,0,0,21,24,cool_load [kWh/m2],0.0627826,xgb12
3,0,0,21,24,light_load [kWh/m2],0.0118252,xgb12
3,0,0,21,24,primary [kWh/m2],0.0303442,xgb12
3,0,0,21,26,heat_load [kWh/m2],0.138109,xgb12
3,0,0,21,26,cool_load [kWh/m2],0.0849224,xgb12
3,0,0,21,26,light_load [kWh/m2],0.0123598,xgb12
3,0,0,21,26,primary [kWh/m2],0.0304822,xgb12
3,0,45,19,24,heat_load [kWh/m2],0.106027,xgb12
3,0,45,19,24,cool_load [kWh/m2],0.0612314,xgb12
3,0,45,19,24,light_load [kWh/m2],0.0122569,xgb12
3,0,45,19,24,primary [kWh/m2],0.0301013,xgb12
3,0,45,19,26,heat_load [kWh/m2],0.118553,xgb12
3,0,45,19,26,cool_load [kWh/m2],0.0828456,xgb12
3,0,45,19,26,light_load [kWh/m2],0.0107457,xgb12
3,0,45,19,26,primary [kWh/m2],0.0303151,xgb12
3,0,45,21,24,heat_load [kWh/m2],0.0498506,xgb12
3,0,45,21,24,cool_load [kWh/m2],0.0571813,xgb12
3,0,45,21,24,light_load [kWh/m2],0.0120704,xgb12
3,0,45,21,24,primary [kWh/m2],0.0211306,xgb12
3,0,45,21,26,heat_load [kWh/m2],0.075139,xgb12
3,0,45,21,26,cool_load [kWh/m2],0.0786951,xgb12
3,0,45,21,26,light_load [kWh/m2],0.0122851,xgb12
3,0,45,21,26,primary [kWh/m2],0.0204611,xgb12
3,0,-45,19,24,heat_load [kWh/m2],0.0985521,xgb12
3,0,-45,19,24,cool_load [kWh/m2],0.0587068,xgb12
3,0,-45,19,24,light_load [kWh/m2],0.0112096,xgb12
3,0,-45,19,24,primary [kWh/m2],0.0285255,xgb12
3,0,-45,19,26,heat_load [kWh/m2],0.112645,xgb12
3,0,-45,19,26,cool_load [kWh/m2],0.0832649,xgb12
3,0,-45,19,26,light_load [kWh/m2],0.0114877,xgb12
3,0,-45,19,26,primary [kWh/m2],0.0332465,xgb12
3,0,-45,21,24,heat_load [kWh/m2],0.0574182,xgb12
3,0,-45,21,24,cool_load [kWh/m2],0.049764,xgb12
3,0,-45,21,24,light_load [kWh/m2],0.0114024,xgb12
3,0,-45,21,24,primary [kWh/m2],0.0255401,xgb12
3,0,-45,21,26,heat_load [kWh/m2],0.0835582,xgb12
3,0,-45,21,26,cool_load [kWh/m2],0.0702841,xgb12
3,0,-45,21,26,light_load [kWh/m2],0.0124358,xgb12
3,0,-45,21,26,primary [kWh/m2],0.0322599,xgb12
3,1,0,19,24,heat_load [kWh/m2],0.174056,xgb12
3,1,0,19,24,cool_load [kWh/m2],0.0689127,xgb12
3,1,0,19,24,light_load [kWh/m2],0.0132852,xgb12
3,1,0,19,24,primary [kWh/m2],0.0319365,xgb12
3,1,0,19,26,heat_load [kWh/m2],0.198206,xgb12
3,1,0,19,26,cool_load [kWh/m2],0.0890633,xgb12
3,1,0,19,26,light_load [kWh/m2],0.0136245,xgb12
3,1,0,19,26,primary [kWh/m2],0.0342212,xgb12
3,1,0,21,24,heat_load [kWh/m2],0.0889479,xgb12
3,1,0,21,24,cool_load [kWh/m2],0.0644615,xgb12
3,1,0,21,24,light_load [kWh/m2],0.0129353,xgb12
3,1,0,21,24,primary [kWh/m2],0.0244107,xgb12
3,1,0,21,26,heat_load [kWh/m2],0.123614,xgb12
3,1,0,21,26,cool_load [kWh/m2],0.100724,xgb12
3,1,0,21,26,light_load [kWh/m2],0.0144814,xgb12
3,1,0,21,26,primary [kWh/m2],0.0232183,xgb12
3,1,45,19,24,heat_load [kWh/m2],0.111185,xgb12
3,1,45,19,24,cool_load [kWh/m2],0.050665,xgb12
3,1,45,19,24,light_load [kWh/m2],0.0132271,xgb12
3,1,45,19,24,primary [kWh/m2],0.0316096,xgb12
3,1,45,19,26,heat_load [kWh/m2],0.124667,xgb12
3,1,45,19,26,cool_load [kWh/m2],0.0692735,xgb12
3,1,45,19,26,light_load [kWh/m2],0.0148339,xgb12
3,1,45,19,26,primary [kWh/m2],0.0288302,xgb12
3,1,45,21,24,heat_load [kWh/m2],0.0571505,xgb12
3,1,45,21,24,cool_load [kWh/m2],0.0591317,xgb12
3,1,45,21,24,light_load [kWh/m2],0.0126958,xgb12
3,1,45,21,24,primary [kWh/m2],0.016586,xgb12
3,1,45,21,26,heat_load [kWh/m2],0.0938393,xgb12
3,1,45,21,26,cool_load [kWh/m2],0.0891532,xgb12
3,1,45,21,26,light_load [kWh/m2],0.0136913,xgb12
3,1,45,21,26,primary [kWh/m2],0.0184313,xgb12
3,1,-45,19,24,heat_load [kWh/m2],0.0934997,xgb12
3,1,-45,19,24,cool_load [kWh/m2],0.0562225,xgb12
3,1,-45,19,24,light_load [kWh/m2],0.0114213,xgb12
3,1,-45,19,24,primary [kWh/m2],0.0280852,xgb12
3,1,-45,19,26,heat_load [kWh/m2],0.104385,xgb12
3,1,-45,19,26,cool_load [kWh/m2],0.0675392,xgb12
3,1,-45,19,26,light_load [kWh/m2],0.0123737,xgb12
3,1,-45,19,26,primary [kWh/m2],0.0420153,xgb12
3,1,-45,21,24,heat_load [kWh/m2],0.0613088,xgb12
3,1,-45,21,24,cool_load [kWh/m2],0.0498864,xgb12
3,1,-45,21,24,light_load [kWh/m2],0.0110789,xgb12
3,1,-45,21,24,primary [kWh/m2],0.0283725,xgb12
3,1,-45,21,26,heat_load [kWh/m2],0.0885014,xgb12
3,1,-45,21,26,cool_load [kWh/m2],0.0710722,xgb12
3,1,-45,21,26,light_load [kWh/m2],0.0117787,xgb12
3,1,-45,21,26,primary [kWh/m2],0.0330332,xgb12
3,2,0,19,24,heat_load [kWh/m2],0.136751,xgb12
3,2,0,19,24,cool_load [kWh/m2],0.0514299,xgb12
3,2,0,19,24,light_load [kWh/m2],0.0225818,xgb12
3,2,0,19,24,primary [kWh/m2],0.0217121,xgb12
3,2,0,19,26,heat_load [kWh/m2],0.112027,xgb12
3,2,0,19,26,cool_load [kWh/m2],0.0782721,xgb12
3,2,0,19,26,light_load [kWh/m2],0.0208081,xgb12
3,2,0,19,26,primary [kWh/m2],0.0265144,xgb12
3,2,0,21,24,heat_load [kWh/m2],0.0692804,xgb12
3,2,0,21,24,cool_load [kWh/m2],0.0488547,xgb12
3,2,0,21,24,light_load [kWh/m2],0.0180668,xgb12
3,2,0,21,24,primary [kWh/m2],0.0221194,xgb12
3,2,0,21,26,heat_load [kWh/m2],0.0846823,xgb12
3,2,0,21,26,cool_load [kWh/m2],0.076688,xgb12
3,2,0,21,26,light_load [kWh/m2],0.0215665,xgb12
3,2,0,21,26,primary [kWh/m2],0.0215176,xgb12
3,2,45,19,24,heat_load [kWh/m2],0.0405414,xgb12
3,2,45,19,24,cool_load [kWh/m2],0.0504357,xgb12
3,2,45,19,24,light_load [kWh/m2],0.0170649,xgb12
3,2,45,19,24,primary [kWh/m2],0.0214479,xgb12
3,2,45,19,26,heat_load [kWh/m2],0.0414836,xgb12
3,2,45,19,26,cool_load [kWh/m2],0.0749352,xgb12
3,2,45,19,26,light_load [kWh/m2],0.0184407,xgb12
3,2,45,19,26,primary [kWh/m2],0.0225585,xgb12
3,2,45,21,24,heat_load [kWh/m2],0.0330233,xgb12
3,2,45,21,24,cool_load [kWh/m2],0.0457923,xgb12
3,2,45,21,24,light_load [kWh/m2],0.020422,xgb12
3,2,45,21,24,primary [kWh/m2],0.0129579,xgb12
3,2,45,21,26,heat_load [kWh/m2],0.0345534,xgb12
3,2,45,21,26,cool_load [kWh/m2],0.0735722,xgb12
3,2,45,21,26,light_load [kWh/m2],0.0176297,xgb12
