climate,obstacle,orientation,heat_SP,cool_SP,load,sampling_method,num_inputs,cvrmse,model
3,1,0,21,26,cool_load [kWh/m2],mipt,2,0.0794026,dnn881
3,1,0,21,26,cool_load [kWh/m2],mipt,8,0.0981812,dnn881
3,1,0,21,26,cool_load [kWh/m2],mipt_full,2,0.0778202,dnn881
3,1,0,21,26,cool_load [kWh/m2],mipt_full,8,0.116873,dnn881
3,1,0,21,26,light_load [kWh/m2],LHS_maximin,2,0.0131906,dnn881
3,1,0,21,26,light_load [kWh/m2],LHS_maximin,8,0.175784,dnn881
3,1,0,21,26,light_load [kWh/m2],mipt,2,0.0109121,dnn881
3,1,0,21,26,light_load [kWh/m2],mipt,8,0.115475,dnn881
3,1,0,21,26,light_load [kWh/m2],mipt_full,2,0.0117879,dnn881
3,1,0,21,26,light_load [kWh/m2],mipt_full,8,0.028343,dnn881
3,1,0,21,26,primary [kWh/m2],LHS_maximin,2,0.0355396,dnn881
3,1,0,21,26,primary [kWh/m2],LHS_maximin,8,0.169028,dnn881
3,1,0,21,26,primary [kWh/m2],mipt,2,0.0365114,dnn881
3,1,0,21,26,primary [kWh/m2],mipt,8,0.0510692,dnn881
3,1,0,21,26,primary [kWh/m2],mipt_full,2,0.0355993,dnn881
3,1,0,21,26,primary [kWh/m2],mipt_full,8,0.0415184,dnn881
3,1,45,19,24,heat_load [kWh/m2],LHS_maximin,2,0.121149,dnn881
3,1,45,19,24,heat_load [kWh/m2],LHS_maximin,8,0.292858,dnn881
3,1,45,19,24,heat_load [kWh/m2],mipt,2,0.109739,dnn881
3,1,45,19,24,heat_load [kWh/m2],mipt,8,0.450545,dnn881
3,1,45,19,24,heat_load [kWh/m2],mipt_full,2,0.116495,dnn881
3,1,45,19,24,heat_load [kWh/m2],mipt_full,8,0.306634,dnn881
3,1,45,19,24,cool_load [kWh/m2],LHS_maximin,2,0.0501959,dnn881
3,1,45,19,24,cool_load [kWh/m2],LHS_maximin,8,0.104464,dnn881
3,1,45,19,24,cool_load [kWh/m2],mipt,2,0.0597285,dnn881
3,1,45,19,24,cool_load [kWh/m2],mipt,8,0.0657982,dnn881
3,1,45,19,24,cool_load [kWh/m2],mipt_full,2,0.0579496,dnn881
3,1,45,19,24,cool_load [kWh/m2],mipt_full,8,0.0714908,dnn881
3,1,45,19,24,light_load [kWh/m2],LHS_maximin,2,0.015118,dnn881
3,1,45,19,24,light_load [kWh/m2],LHS_maximin,8,0.189784,dnn881
3,1,45,19,24,light_load [kWh/m2],mipt,2,0.0143888,dnn881
3,1,45,19,24,light_load [kWh/m2],mipt,8,0.0276313,dnn881
3,1,45,19,24,light_load [kWh/m2],mipt_full,2,0.0123054,dnn881
3,1,45,19,24,light_load [kWh/m2],mipt_full,8,0.0956767,dnn881
3,1,45,19,24,primary [kWh/m2],LHS_maximin,2,0.0367681,dnn881
3,1,45,19,24,primary [kWh/m2],LHS_maximin,8,0.0475323,dnn881
3,1,45,19,24,primary [kWh/m2],mipt,2,0.0396491,dnn881
3,1,45,19,24,primary [kWh/m2],mipt,8,0.0439868,dnn881
3,1,45,19,24,primary [kWh/m2],mipt_full,2,0.0352284,dnn881
3,1,45,19,24,primary [kWh/m2],mipt_full,8,0.0419199,dnn881
3,1,45,19,26,heat_load [kWh/m2],LHS_maximin,2,0.118877,dnn881
3,1,45,19,26,heat_load [kWh/m2],LHS_maximin,8,0.78508,dnn881
3,1,45,19,26,heat_load [kWh/m2],mipt,2,0.110559,dnn881
3,1,45,19,26,heat_load [kWh/m2],mipt,8,0.325778,dnn881
3,1,45,19,26,heat_load [kWh/m2],mipt_full,2,0.100964,dnn881
3,1,45,19,26,heat_load [kWh/m2],mipt_full,8,0.591324,dnn881
3,1,45,19,26,cool_load [kWh/m2],LHS_maximin,2,0.0748032,dnn881
3,1,45,19,26,cool_load [kWh/m2],LHS_maximin,8,0.194188,dnn881
3,1,45,19,26,cool_load [kWh/m2],mipt,2,0.0725767,dnn881
3,1,45,19,26,cool_load [kWh/m2],mipt,8,0.10424,dnn881
3,1,45,19,26,cool_load [kWh/m2],mipt_full,2,0.0747303,dnn881
3,1,45,19,26,cool_load [kWh/m2],mipt_full,8,0.102986,dnn881
3,1,45,19,26,light_load [kWh/m2],LHS_maximin,2,0.0138259,dnn881
3,1,45,19,26,light_load [kWh/m2],LHS_maximin,8,0.168095,dnn881
3,1,45,19,26,light_load [kWh/m2],mipt,2,0.0133191,dnn881
3,1,45,19,26,light_load [kWh/m2],mipt,8,0.109643,dnn881
3,1,45,19,26,light_load [kWh/m2],mipt_full,2,0.0128972,dnn881
3,1,45,19,26,light_load [kWh/m2],mipt_full,8,0.058647,dnn881
3,1,45,19,26,primary [kWh/m2],LHS_maximin,2,0.0356697,dnn881
3,1,45,19,26,primary [kWh/m2],LHS_maximin,8,0.0995705,dnn881
3,1,45,19,26,primary [kWh/m2],mipt,2,0.0341397,dnn881
3,1,45,19,26,primary [kWh/m2],mipt,8,0.0545694,dnn881
3,1,45,19,26,primary [kWh/m2],mipt_full,2,0.035201,dnn881
3,1,45,19,26,primary [kWh/m2],mipt_full,8,0.194735,dnn881
3,1,45,21,24,heat_load [kWh/m2],LHS_maximin,2,0.0653786,dnn881
3,1,45,21,24,heat_load [kWh/m2],LHS_maximin,8,0.134089,dnn881
3,1,45,21,24,heat_load [kWh/m2],mipt,2,0.0603766,dnn881
3,1,45,21,24,heat_load [kWh/m2],mipt,8,0.149558,dnn881
3,1,45,21,24,heat_load [kWh/m2],mipt_full,2,0.0635428,dnn881
3,1,45,21,24,heat_load [kWh/m2],mipt_full,8,0.115803,dnn881
3,1,45,21,24,cool_load [kWh/m2],LHS_maximin,2,0.0595616,dnn881
3,1,45,21,24,cool_load [kWh/m2],LHS_maximin,8,0.14075,dnn881
3,1,45,21,24,cool_load [kWh/m2],mipt,2,0.0523425,dnn881
3,1,45,21,24,cool_load [kWh/m2],mipt,8,0.0647604,dnn881
3,1,45,21,24,cool_load [kWh/m2],mipt_full,2,0.056601,dnn881
3,1,45,21,24,cool_load [kWh/m2],mipt_full,8,0.0731093,dnn881
3,1,45,21,24,light_load [kWh/m2],LHS_maximin,2,0.0150517,dnn881
3,1,45,21,24,light_load [kWh/m2],LHS_maximin,8,0.119542,dnn881
3,1,45,21,24,light_load [kWh/m2],mipt,2,0.0119848,dnn881
3,1,45,21,24,light_load [kWh/m2],mipt,8,0.043595,dnn881
3,1,45,21,24,light_load [kWh/m2],mipt_full,2,0.0132248,dnn881
3,1,45,21,24,light_load [kWh/m2],mipt_full,8,0.0244643,dnn881
3,1,45,21,24,primary [kWh/m2],LHS_maximin,2,0.0338725,dnn881
3,1,45,21,24,primary [kWh/m2],LHS_maximin,8,0.169248,dnn881
3,1,45,21,24,primary [kWh/m2],mipt,2,0.0314498,dnn881
3,1,45,21,24,primary [kWh/m2],mipt,8,0.0415144,dnn881
3,1,45,21,24,primary [kWh/m2],mipt_full,2,0.0358957,dnn881
3,1,45,21,24,primary [kWh/m2],mipt_full,8,0.0522646,dnn881
3,1,45,21,26,heat_load [kWh/m2],LHS_maximin,2,0.0727731,dnn881
3,1,45,21,26,heat_load [kWh/m2],LHS_maximin,8,0.171748,dnn881
3,1,45,21,26,heat_load [kWh/m2],mipt,2,0.0768477,dnn881
3,1,45,21,26,heat_load [kWh/m2],mipt,8,0.155896,dnn881
3,1,45,21,26,heat_load [kWh/m2],mipt_full,2,0.0752927,dnn881
3,1,45,21,26,heat_load [kWh/m2],mipt_full,8,0.149585,dnn881
3,1,45,21,26,cool_load [kWh/m2],LHS_maximin,2,0.0720065,dnn881
3,1,45,21,26,cool_load [kWh/m2],LHS_maximin,8,0.134179,dnn881
3,1,45,21,26,cool_load [kWh/m2],mipt,2,0.0710845,dnn881
3,1,45,21,26,cool_load [kWh/m2],mipt,8,0.0962941,dnn881
3,1,45,21,26,cool_load [kWh/m2],mipt_full,2,0.0749256,dnn881
3,1,45,21,26,cool_load [kWh/m2],mipt_full,8,0.157703,dnn881
3,1,45,21,26,light_load [kWh/m2],LHS_maximin,2,0.0127486,dnn881
3,1,45,21,26,light_load [kWh/m2],LHS_maximin,8,0.127474,dnn881
3,1,45,21,26,light_load [kWh/m2],mipt,2,0.0161317,dnn881
3,1,45,21,26,light_load [kWh/m2],mipt,8,0.0729891,dnn881
3,1,45,21,26,light_load [kWh/m2],mipt_full,2,0.0152001,dnn881
3,1,45,21,26,light_load [kWh/m2],mipt_full,8,0.0797583,dnn881
3,1,45,21,26,primary [kWh/m2],LHS_maximin,2,0.0254971,dnn881
3,1,45,21,26,primary [kWh/m2],LHS_maximin,8,0.0726799,dnn881
3,1,45,21,26,primary [kWh/m2],mipt,2,0.026308,dnn881
3,1,45,21,26,primary [kWh/m2],mipt,8,0.0777506,dnn881
3,1,45,21,26,primary [kWh/m2],mipt_full,2,0.025757,dnn881
3,1,45,21,26,primary [kWh/m2],mipt_full,8,0.0348468,dnn881
3,1,-45,19,24,heat_load [kWh/m2],LHS_maximin,2,0.156553,dnn881
3,1,-45,19,24,heat_load [kWh/m2],LHS_maximin,8,0.48756,dnn881
3,1,-45,19,24,heat_load [kWh/m2],mipt,2,0.142534,dnn881
3,1,-45,19,24,heat_load [kWh/m2],mipt,8,0.738478,dnn881
3,1,-45,19,24,heat_load [kWh/m2],mipt_full,2,0.159281,dnn881
3,1,-45,19,24,heat_load [kWh/m2],mipt_full,8,0.342545,dnn881
3,1,-45,19,24,cool_load [kWh/m2],LHS_maximin,2,0.0484421,dnn881
3,1,-45,19,24,cool_load [kWh/m2],LHS_maximin,8,0.173596,dnn881
3,1,-45,19,24,cool_load [kWh/m2],mipt,2,0.0506009,dnn881
3,1,-45,19,24,cool_load [kWh/m2],mipt,8,0.0849551,dnn881
3,1,-45,19,24,cool_load [kWh/m2],mipt_full,2,0.0480895,dnn881
3,1,-45,19,24,cool_load [kWh/m2],mipt_full,8,0.0641505,dnn881
3,1,-45,19,24,light_load [kWh/m2],LHS_maximin,2,0.014067,dnn881
3,1,-45,19,24,light_load [kWh/m2],LHS_maximin,8,0.270575,dnn881
3,1,-45,19,24,light_load [kWh/m2],mipt,2,0.0121056,dnn881
3,1,-45,19,24,light_load [kWh/m2],mipt,8,0.167578,dnn881
3,1,-45,19,24,light_load [kWh/m2],mipt_full,2,0.0103744,dnn881
3,1,-45,19,24,light_load [kWh/m2],mipt_full,8,0.0429211,dnn881
3,1,-45,19,24,primary [kWh/m2],LHS_maximin,2,0.043742,dnn881
3,1,-45,19,24,primary [kWh/m2],LHS_maximin,8,0.0947138,dnn881
3,1,-45,19,24,primary [kWh/m2],mipt,2,0.045275,dnn881
3,1,-45,19,24,primary [kWh/m2],mipt,8,0.0863464,dnn881
3,1,-45,19,24,primary [kWh/m2],mipt_full,2,0.0481097,dnn881
3,1,-45,19,24,primary [kWh/m2],mipt_full,8,0.0667753,dnn881
3,1,-45,19,26,heat_load [kWh/m2],LHS_maximin,2,0.150319,dnn881
3,1,-45,19,26,heat_load [kWh/m2],LHS_maximin,8,1.13459,dnn881
3,1,-45,19,26,heat_load [kWh/m2],mipt,2,0.177095,dnn881
3,1,-45,19,26,heat_load [kWh/m2],mipt,8,0.364593,dnn881
3,1,-45,19,26,heat_load [kWh/m2],mipt_full,2,0.14898,dnn881
3,1,-45,19,26,heat_load [kWh/m2],mipt_full,8,0.666035,dnn881
3,1,-45,19,26,cool_load [kWh/m2],LHS_maximin,2,0.0682955,dnn881
3,1,-45,19,26,cool_load [kWh/m2],LHS_maximin,8,0.154965,dnn881
3,1,-45,19,26,cool_load [kWh/m2],mipt,2,0.067119,dnn881
3,1,-45,19,26,cool_load [kWh/m2],mipt,8,0.0788565,dnn881
3,1,-45,19,26,cool_load [kWh/m2],mipt_full,2,0.068309,dnn881
3,1,-45,19,26,cool_load [kWh/m2],mipt_full,8,0.0853047,dnn881
3,1,-45,19,26,light_load [kWh/m2],LHS_maximin,2,0.0171752,dnn881
3,1,-45,19,26,light_load [kWh/m2],LHS_maximin,8,0.0335906,dnn881
3,1,-45,19,26,light_load [kWh/m2],mipt,2,0.01145,dnn881
3,1,-45,19,26,light_load [kWh/m2],mipt,8,0.0305332,dnn881
3,1,-45,19,26,light_load [kWh/m2],mipt_full,2,0.0116461,dnn881
3,1,-45,19,26,light_load [kWh/m2],mipt_full,8,0.0328479,dnn881
3,1,-45,19,26,primary [kWh/m2],LHS_maximin,2,0.0429329,dnn881
3,1,-45,19,26,primary [kWh/m2],LHS_maximin,8,0.071073,dnn881
3,1,-45,19,26,primary [kWh/m2],mipt,2,0.0447442,dnn881
3,1,-45,19,26,primary [kWh/m2],mipt,8,0.0585984,dnn881
3,1,-45,19,26,primary [kWh/m2],mipt_full,2,0.045761,dnn881
3,1,-45,19,26,primary [kWh/m2],mipt_full,8,0.0648835,dnn881
3,1,-45,21,24,heat_load [kWh/m2],LHS_maximin,2,0.067953,dnn881
3,1,-45,21,24,heat_load [kWh/m2],LHS_maximin,8,0.489388,dnn881
3,1,-45,21,24,heat_load [kWh/m2],mipt,2,0.0704259,dnn881
3,1,-45,21,24,heat_load [kWh/m2],mipt,8,0.352188,dnn881
3,1,-45,21,24,heat_load [kWh/m2],mipt_full,2,0.0614176,dnn881
3,1,-45,21,24,heat_load [kWh/m2],mipt_full,8,0.195431,dnn881
3,1,-45,21,24,cool_load [kWh/m2],LHS_maximin,2,0.0494849,dnn881
3,1,-45,21,24,cool_load [kWh/m2],LHS_maximin,8,0.0797237,dnn881
3,1,-45,21,24,cool_load [kWh/m2],mipt,2,0.0510357,dnn881
3,1,-45,21,24,cool_load [kWh/m2],mipt,8,0.0745526,dnn881
3,1,-45,21,24,cool_load [kWh/m2],mipt_full,2,0.0514362,dnn881
3,1,-45,21,24,cool_load [kWh/m2],mipt_full,8,0.0632462,dnn881
3,1,-45,21,24,light_load [kWh/m2],LHS_maximin,2,0.0140093,dnn881
3,1,-45,21,24,light_load [kWh/m2],LHS_maximin,8,0.12141,dnn881
3,1,-45,21,24,light_load [kWh/m2],mipt,2,0.0109273,dnn881
3,1,-45,21,24,light_load [kWh/m2],mipt,8,0.0247541,dnn881
3,1,-45,21,24,light_load [kWh/m2],mipt_full,2,0.011031,dnn881
3,1,-45,21,24,light_load [kWh/m2],mipt_full,8,0.224258,dnn881
3,1,-45,21,24,primary [kWh/m2],LHS_maximin,2,0.0571821,dnn881
3,1,-45,21,24,primary [kWh/m2],LHS_maximin,8,0.0982285,dnn881
3,1,-45,21,24,primary [kWh/m2],mipt,2,0.0522284,dnn881
3,1,-45,21,24,primary [kWh/m2],mipt,8,0.0523781,dnn881
3,1,-45,21,24,primary [kWh/m2],mipt_full,2,0.0512606,dnn881
3,1,-45,21,24,primary [kWh/m2],mipt_full,8,0.05573,dnn881
3,1,-45,21,26,heat_load [kWh/m2],LHS_maximin,2,0.097357,dnn881
3,1,-45,21,26,heat_load [kWh/m2],LHS_maximin,8,0.556215,dnn881
3,1,-45,21,26,heat_load [kWh/m2],mipt,2,0.0950107,dnn881
3,1,-45,21,26,heat_load [kWh/m2],mipt,8,0.327465,dnn881
3,1,-45,21,26,heat_load [kWh/m2],mipt_full,2,0.0849671,dnn881
3,1,-45,21,26,heat_load [kWh/m2],mipt_full,8,0.222431,dnn881
3,1,-45,21,26,cool_load [kWh/m2],LHS_maximin,2,0.0720083,dnn881
3,1,-45,21,26,cool_load [kWh/m2],LHS_maximin,8,0.0908368,dnn881
3,1,-45,21,26,cool_load [kWh/m2],mipt,2,0.0734961,dnn881
3,1,-45,21,26,cool_load [kWh/m2],mipt,8,0.0986181,dnn881
3,1,-45,21,26,cool_load [kWh/m2],mipt_full,2,0.0649835,dnn881
3,1,-45,21,26,cool_load [kWh/m2],mipt_full,8,0.106971,dnn881
3,1,-45,21,26,light_load [kWh/m2],LHS_maximin,2,0.0182139,dnn881
3,1,-45,21,26,light_load [kWh/m2],LHS_maximin,8,0.276256,dnn881
3,1,-45,21,26,light_load [kWh/m2],mipt,2,0.010244,dnn881
3,1,-45,21,26,light_load [kWh/m2],mipt,8,0.0363047,dnn881
3,1,-45,21,26,light_load [kWh/m2],mipt_full,2,0.0118985,dnn881
3,1,-45,21,26,light_load [kWh/m2],mipt_full,8,0.0246735,dnn881
3,1,-45,21,26,primary [kWh/m2],LHS_maximin,2,0.0401633,dnn881
3,1,-45,21,26,primary [kWh/m2],LHS_maximin,8,0.142801,dnn881
3,1,-45,21,26,primary [kWh/m2],mipt,2,0.0408314,dnn881
3,1,-45,21,26,primary [kWh/m2],mipt,8,0.118092,dnn881
3,1,-45,21,26,primary [kWh/m2],mipt_full,2,0.0367372,dnn881
3,1,-45,21,26,primary [kWh/m2],mipt_full,8,0.0689608,dnn881
3,2,0,19,24,heat_load [kWh/m2],LHS_maximin,2,0.136282,dnn881
3,2,0,19,24,heat_load [kWh/m2],LHS_maximin,8,0.555541,dnn881
3,2,0,19,24,heat_load [kWh/m2],mipt,2,0.143409,dnn881
3,2,0,19,24,heat_load [kWh/m2],mipt,8,0.412563,dnn881
3,2,0,19,24,heat_load [kWh/m2],mipt_full,2,0.133966,dnn881
3,2,0,19,24,heat_load [kWh/m2],mipt_full,8,0.324782,dnn881
3,2,0,19,24,cool_load [kWh/m2],LHS_maximin,2,0.0537642,dnn881
3,2,0,19,24,cool_load [kWh/m2],LHS_maximin,8,0.16362,dnn881
3,2,0,19,24,cool_load [kWh/m2],mipt,2,0.054382,dnn881
3,2,0,19,24,cool_load [kWh/m2],mipt,8,0.0977831,dnn881
3,2,0,19,24,cool_load [kWh/m2],mipt_full,2,0.0569172,dnn881
3,2,0,19,24,cool_load [kWh/m2],mipt_full,8,0.0780499,dnn881
3,2,0,19,24,light_load [kWh/m2],LHS_maximin,2,0.0171465,dnn881
3,2,0,19,24,light_load [kWh/m2],LHS_maximin,8,0.107179,dnn881
3,2,0,19,24,light_load [kWh/m2],mipt,2,0.0181303,dnn881
3,2,0,19,24,light_load [kWh/m2],mipt,8,0.0563592,dnn881
3,2,0,19,24,light_load [kWh/m2],mipt_full,2,0.0187994,dnn881
3,2,0,19,24,light_load [kWh/m2],mipt_full,8,0.0741395,dnn881
3,2,0,19,24,primary [kWh/m2],LHS_maximin,2,0.0303447,dnn881
3,2,0,19,24,primary [kWh/m2],LHS_maximin,8,0.132603,dnn881
3,2,0,19,24,primary [kWh/m2],mipt,2,0.033034,dnn881
3,2,0,19,24,primary [kWh/m2],mipt,8,0.0600137,dnn881
3,2,0,19,24,primary [kWh/m2],mipt_full,2,0.0307328,dnn881
3,2,0,19,24,primary [kWh/m2],mipt_full,8,0.0774505,dnn881
3,2,0,19,26,heat_load [kWh/m2],LHS_maximin,2,0.156167,dnn881
3,2,0,19,26,heat_load [kWh/m2],LHS_maximin,8,0.403587,dnn881
3,2,0,19,26,heat_load [kWh/m2],mipt,2,0.124344,dnn881
3,2,0,19,26,heat_load [kWh/m2],mipt,8,0.734344,dnn881
3,2,0,19,26,heat_load [kWh/m2],mipt_full,2,0.153529,dnn881
3,2,0,19,26,heat_load [kWh/m2],mipt_full,8,0.352865,dnn881
3,2,0,19,26,cool_load [kWh/m2],LHS_maximin,2,0.078197,dnn881
3,2,0,19,26,cool_load [kWh/m2],LHS_maximin,8,0.192508,dnn881
3,2,0,19,26,cool_load [kWh/m2],mipt,2,0.0682381,dnn881
3,2,0,19,26,cool_load [kWh/m2],mipt,8,0.133847,dnn881
3,2,0,19,26,cool_load [kWh/m2],mipt_full,2,0.0749495,dnn881
3,2,0,19,26,cool_load [kWh/m2],mipt_full,8,0.167237,dnn881
3,2,0,19,26,light_load [kWh/m2],LHS_maximin,2,0.0189885,dnn881
3,2,0,19,26,light_load [kWh/m2],LHS_maximin,8,0.437526,dnn881
3,2,0,19,26,light_load [kWh/m2],mipt,2,0.0170207,dnn881
3,2,0,19,26,light_load [kWh/m2],mipt,8,0.0670875,dnn881
3,2,0,19,26,light_load [kWh/m2],mipt_full,2,0.0148083,dnn881
3,2,0,19,26,light_load [kWh/m2],mipt_full,8,0.0394756,dnn881
3,2,0,19,26,primary [kWh/m2],LHS_maximin,2,0.0302304,dnn881
3,2,0,19,26,primary [kWh/m2],LHS_maximin,8,0.0497405,dnn881
3,2,0,19,26,primary [kWh/m2],mipt,2,0.0277162,dnn881
3,2,0,19,26,primary [kWh/m2],mipt,8,0.0381831,dnn881
3,2,0,19,26,primary [kWh/m2],mipt_full,2,0.0306574,dnn881
3,2,0,19,26,primary [kWh/m2],mipt_full,8,0.0545134,dnn881
3,2,0,21,24,heat_load [kWh/m2],LHS_maximin,2,0.0699275,dnn881
3,2,0,21,24,heat_load [kWh/m2],LHS_maximin,8,0.281112,dnn881
3,2,0,21,24,heat_load [kWh/m2],mipt,2,0.0710814,dnn881
3,2,0,21,24,heat_load [kWh/m2],mipt,8,0.194482,dnn881
3,2,0,21,24,heat_load [kWh/m2],mipt_full,2,0.0734371,dnn881
3,2,0,21,24,heat_load [kWh/m2],mipt_full,8,0.224206,dnn881
3,2,0,21,24,cool_load [kWh/m2],LHS_maximin,2,0.0550552,dnn881
3,2,0,21,24,cool_load [kWh/m2],LHS_maximin,8,0.0946545,dnn881
3,2,0,21,24,cool_load [kWh/m2],mipt,2,0.0548188,dnn881
3,2,0,21,24,cool_load [kWh/m2],mipt,8,0.131531,dnn881
3,2,0,21,24,cool_load [kWh/m2],mipt_full,2,0.0537083,dnn881
3,2,0,21,24,cool_load [kWh/m2],mipt_full,8,0.0742192,dnn881
3,2,0,21,24,light_load [kWh/m2],LHS_maximin,2,0.0171235,dnn881
3,2,0,21,24,light_load [kWh/m2],LHS_maximin,8,0.126968,dnn881
3,2,0,21,24,light_load [kWh/m2],mipt,2,0.020251,dnn881
3,2,0,21,24,light_load [kWh/m2],mipt,8,0.0414444,dnn881
3,2,0,21,24,light_load [kWh/m2],mipt_full,2,0.0185242,dnn881
3,2,0,21,24,light_load [kWh/m2],mipt_full,8,0.0893043,dnn881
3,2,0,21,24,primary [kWh/m2],LHS_maximin,2,0.0300833,dnn881
3,2,0,21,24,primary [kWh/m2],LHS_maximin,8,0.0832062,dnn881
3,2,0,21,24,primary [kWh/m2],mipt,2,0.0285816,dnn881
3,2,0,21,24,primary [kWh/m2],mipt,8,0.0435007,dnn881
3,2,0,21,24,primary [kWh/m2],mipt_full,2,0.0299796,dnn881
3,2,0,21,24,primary [kWh/m2],mipt_full,8,0.088025,dnn881
3,2,0,21,26,heat_load [kWh/m2],LHS_maximin,2,0.0982478,dnn881
3,2,0,21,26,heat_load [kWh/m2],LHS_maximin,8,0.391689,dnn881
3,2,0,21,26,heat_load [kWh/m2],mipt,2,0.0974105,dnn881
3,2,0,21,26,heat_load [kWh/m2],mipt,8,0.666175,dnn881
3,2,0,21,26,heat_load [kWh/m2],mipt_full,2,0.0938122,dnn881
3,2,0,21,26,heat_load [kWh/m2],mipt_full,8,0.256001,dnn881
3,2,0,21,26,cool_load [kWh/m2],LHS_maximin,2,0.0773085,dnn881
3,2,0,21,26,cool_load [kWh/m2],LHS_maximin,8,0.206024,dnn881
3,2,0,21,26,cool_load [kWh/m2],mipt,2,0.0770896,dnn881
3,2,0,21,26,cool_load [kWh/m2],mipt,8,0.246703,dnn881
3,2,0,21,26,cool_load [kWh/m2],mipt_full,2,0.071577,dnn881
3,2,0,21,26,cool_load [kWh/m2],mipt_full,8,0.159022,dnn881
3,2,0,21,26,light_load [kWh/m2],LHS_maximin,2,0.0183297,dnn881
3,2,0,21,26,light_load [kWh/m2],LHS_maximin,8,0.216109,dnn881
3,2,0,21,26,light_load [kWh/m2],mipt,2,0.0179629,dnn881
3,2,0,21,26,light_load [kWh/m2],mipt,8,0.0435038,dnn881
3,2,0,21,26,light_load [kWh/m2],mipt_full,2,0.0175377,dnn881
3,2,0,21,26,light_load [kWh/m2],mipt_full,8,0.0306029,dnn881
3,2,0,21,26,primary [kWh/m2],LHS_maximin,2,0.0273886,dnn881
3,2,0,21,26,primary [kWh/m2],LHS_maximin,8,0.110201,dnn881
3,2,0,21,26,primary [kWh/m2],mipt,2,0.0265984,dnn881
3,2,0,21,26,primary [kWh/m2],mipt,8,0.0380476,dnn881
3,2,0,21,26,primary [kWh/m2],mipt_full,2,0.0240763,dnn881
3,2,0,21,26,primary [kWh/m2],mipt_full,8,0.0432479,dnn881
3,2,45,19,24,heat_load [kWh/m2],LHS_maximin,2,0.057114,dnn881
3,2,45,19,24,heat_load [kWh/m2],LHS_maximin,8,0.927901,dnn881
3,2,45,19,24,heat_load [kWh/m2],mipt,2,0.0444654,dnn881
3,2,45,19,24,heat_load [kWh/m2],mipt,8,0.249789,dnn881
3,2,45,19,24,heat_load [kWh/m2],mipt_full,2,0.048866,dnn881
3,2,45,19,24,heat_load [kWh/m2],mipt_full,8,0.103374,dnn881
3,2,45,19,24,cool_load [kWh/m2],LHS_maximin,2,0.0511338,dnn881
3,2,45,19,24,cool_load [kWh/m2],LHS_maximin,8,0.0807795,dnn881
3,2,45,19,24,cool_load [kWh/m2],mipt,2,0.049593,dnn881
3,2,45,19,24,cool_load [kWh/m2],mipt,8,0.073961,dnn881
3,2,45,19,24,cool_load [kWh/m2],mipt_full,2,0.0512542,dnn881
3,2,45,19,24,cool_load [kWh/m2],mipt_full,8,0.0971984,dnn881
3,2,45,19,24,light_load [kWh/m2],LHS_maximin,2,0.0205747,dnn881
3,2,45,19,24,light_load [kWh/m2],LHS_maximin,8,0.151102,dnn881
3,2,45,19,24,light_load [kWh/m2],mipt,2,0.0149933,dnn881
3,2,45,19,24,light_load [kWh/m2],mipt,8,0.138865,dnn881
3,2,45,19,24,light_load [kWh/m2],mipt_full,2,0.0165475,dnn881
3,2,45,19,24,light_load [kWh/m2],mipt_full,8,0.0497649,dnn881
3,2,45,19,24,primary [kWh/m2],LHS_maximin,2,0.0275661,dnn881
3,2,45,19,24,primary [kWh/m2],LHS_maximin,8,0.0408786,dnn881
3,2,45,19,24,primary [kWh/m2],mipt,2,0.0264262,dnn881
3,2,45,19,24,primary [kWh/m2],mipt,8,0.0382313,dnn881
3,2,45,19,24,primary [kWh/m2],mipt_full,2,0.0293507,dnn881
3,2,45,19,24,primary [kWh/m2],mipt_full,8,0.0384236,dnn881
3,2,45,19,26,heat_load [kWh/m2],LHS_maximin,2,0.056664,dnn881
3,2,45,19,26,heat_load [kWh/m2],LHS_maximin,8,0.213877,dnn881
3,2,45,19,26,heat_load [kWh/m2],mipt,2,0.0475792,dnn881
3,2,45,19,26,heat_load [kWh/m2],mipt,8,0.104988,dnn881
3,2,45,19,26,heat_load [kWh/m2],mipt_full,2,0.0439315,dnn881
3,2,45,19,26,heat_load [kWh/m2],mipt_full,8,0.728676,dnn881
3,2,45,19,26,cool_load [kWh/m2],LHS_maximin,2,0.0695958,dnn881
3,2,45,19,26,cool_load [kWh/m2],LHS_maximin,8,0.195766,dnn881
3,2,45,19,26,cool_load [kWh/m2],mipt,2,0.0665361,dnn881
3,2,45,19,26,cool_load [kWh/m2],mipt,8,0.107854,dnn881
3,2,45,19,26,cool_load [kWh/m2],mipt_full,2,0.0651979,dnn881
3,2,45,19,26,cool_load [kWh/m2],mipt_full,8,0.108162,dnn881
3,2,45,19,26,light_load [kWh/m2],LHS_maximin,2,0.0157994,dnn881
3,2,45,19,26,light_load [kWh/m2],LHS_maximin,8,0.115347,dnn881
3,2,45,19,26,light_load [kWh/m2],mipt,2,0.0142459,dnn881
3,2,45,19,26,light_load [kWh/m2],mipt,8,0.103615,dnn881
3,2,45,19,26,light_load [kWh/m2],mipt_full,2,0.016639,dnn881
3,2,45,19,26,light_load [kWh/m2],mipt_full,8,0.0621573,dnn881
3,2,45,19,26,primary [kWh/m2],LHS_maximin,2,0.0281013,dnn881
